state,district,crop,modal_price,min_price,max_price,date,month,day_of_week,price_lag_1,price_lag_7,price_lag_30,rolling_mean_7,rolling_std_7,price_direction
Madhya Pradesh,Dewas,Wheat,2361.0,,,2017-06-09 00:09:21.221315,6,4,2361.0,2361.0,2361.0,2361.0,0.0,0
Madhya Pradesh,Jhabua,Wheat,2115.0,,,2017-06-10 00:09:21.221315,6,5,2115.0,2115.0,2115.0,2115.0,0.0,0
Madhya Pradesh,Panna,Bengal Gram(Gram)(Whole),5030.0,,,2017-06-11 00:09:21.221315,6,6,5030.0,5030.0,5030.0,5030.0,0.0,0
Madhya Pradesh,Panna,Lentil (Masur)(Whole),5325.0,,,2017-06-12 00:09:21.221315,6,0,5325.0,5325.0,5325.0,5325.0,0.0,0
Madhya Pradesh,Panna,Wheat,2120.0,,,2017-06-13 00:09:21.221315,6,1,2120.0,2120.0,2120.0,2120.0,0.0,0
Madhya Pradesh,Panna,Wheat,2025.0,,,2017-06-14 00:09:21.221315,6,2,2120.0,2025.0,2025.0,2072.5,67.17514421272202,0
Madhya Pradesh,Rajgarh,Bengal Gram(Gram)(Whole),4335.0,,,2017-06-15 00:09:21.221315,6,3,4335.0,4335.0,4335.0,4335.0,0.0,0
Madhya Pradesh,Rajgarh,Lentil (Masur)(Whole),5700.0,,,2017-06-16 00:09:21.221315,6,4,5700.0,5700.0,5700.0,5700.0,0.0,0
Madhya Pradesh,Rajgarh,Mustard,5100.0,,,2017-06-17 00:09:21.221315,6,5,5100.0,5100.0,5100.0,5100.0,0.0,0
Madhya Pradesh,Rajgarh,Wheat,2305.0,,,2017-06-18 00:09:21.221315,6,6,2305.0,2305.0,2305.0,2305.0,0.0,0
Madhya Pradesh,Ratlam,Wheat,2500.0,,,2017-06-19 00:09:21.221315,6,0,2500.0,2500.0,2500.0,2500.0,0.0,0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4250.0,,,2017-06-20 00:09:21.221315,6,1,4250.0,4250.0,4250.0,4250.0,0.0,0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),5485.0,,,2017-06-21 00:09:21.221315,6,2,4250.0,5485.0,5485.0,4867.5,873.2768747653862,1
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5490.0,,,2017-06-22 00:09:21.221315,6,3,5490.0,5490.0,5490.0,5490.0,0.0,0
Madhya Pradesh,Shajapur,Mustard,5090.0,,,2017-06-23 00:09:21.221315,6,4,5090.0,5090.0,5090.0,5090.0,0.0,0
Madhya Pradesh,Shajapur,Wheat,2290.0,,,2017-06-24 00:09:21.221315,6,5,2290.0,2290.0,2290.0,2290.0,0.0,0
Madhya Pradesh,Shajapur,Wheat,2090.0,,,2017-06-25 00:09:21.221315,6,6,2290.0,2090.0,2090.0,2190.0,141.4213562373095,0
Madhya Pradesh,Shajapur,Wheat,2780.0,,,2017-06-26 00:09:21.221315,6,0,2090.0,2780.0,2780.0,2386.6666666666665,355.01173689518123,1
Madhya Pradesh,Sheopur,Mustard,5210.0,,,2017-06-27 00:09:21.221315,6,1,5210.0,5210.0,5210.0,5210.0,0.0,0
Madhya Pradesh,Sidhi,Lentil (Masur)(Whole),5000.0,,,2017-06-28 00:09:21.221315,6,2,5000.0,5000.0,5000.0,5000.0,0.0,0
Maharashtra,Amarawati,Wheat,2300.0,,,2017-06-29 00:09:21.221315,6,3,2300.0,2300.0,2300.0,2300.0,0.0,0
Maharashtra,Aurangabad,Arhar (Tur/Red Gram)(Whole),6400.0,,,2017-06-30 00:09:21.221315,6,4,6400.0,6400.0,6400.0,6400.0,0.0,0
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2335.0,,,2017-07-01 00:09:21.221315,7,5,2335.0,2335.0,2335.0,2335.0,0.0,0
Maharashtra,Aurangabad,Jowar(Sorghum),4000.0,,,2017-07-02 00:09:21.221315,7,6,4000.0,4000.0,4000.0,4000.0,0.0,0
Maharashtra,Aurangabad,Wheat,2361.0,,,2017-07-03 00:09:21.221315,7,0,2361.0,2361.0,2361.0,2361.0,0.0,0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2800.0,,,2017-07-04 00:09:21.221315,7,1,2800.0,2800.0,2800.0,2800.0,0.0,0
Maharashtra,Jalana,Bengal Gram(Gram)(Whole),4230.0,,,2017-07-05 00:09:21.221315,7,2,4230.0,4230.0,4230.0,4230.0,0.0,0
Maharashtra,Jalana,Jowar(Sorghum),3656.0,,,2017-07-06 00:09:21.221315,7,3,3656.0,3656.0,3656.0,3656.0,0.0,0
Maharashtra,Jalana,Wheat,2225.0,,,2017-07-07 00:09:21.221315,7,4,2225.0,2225.0,2225.0,2225.0,0.0,0
Maharashtra,Mumbai,Arhar Dal(Tur Dal),12500.0,,,2017-07-08 00:09:21.221315,7,5,12500.0,12500.0,12500.0,12500.0,0.0,0
Maharashtra,Mumbai,Bajra(Pearl Millet/Cumbu),3600.0,,,2017-07-09 00:09:21.221315,7,6,3600.0,3600.0,3600.0,3600.0,0.0,0
Maharashtra,Mumbai,Bengal Gram Dal (Chana Dal),6200.0,,,2017-07-10 00:09:21.221315,7,0,6200.0,6200.0,6200.0,6200.0,0.0,0
Maharashtra,Mumbai,Bengal Gram(Gram)(Whole),6000.0,,,2017-07-11 00:09:21.221315,7,1,6000.0,6000.0,6000.0,6000.0,0.0,0
Maharashtra,Mumbai,Black Gram (Urd Beans)(Whole),10200.0,,,2017-07-12 00:09:21.221315,7,2,10200.0,10200.0,10200.0,10200.0,0.0,0
Maharashtra,Mumbai,Black Gram Dal (Urd Dal),10500.0,,,2017-07-13 00:09:21.221315,7,3,10500.0,10500.0,10500.0,10500.0,0.0,0
Maharashtra,Mumbai,Green Gram (Moong)(Whole),10500.0,,,2017-07-14 00:09:21.221315,7,4,10500.0,10500.0,10500.0,10500.0,0.0,0
Maharashtra,Mumbai,Green Gram Dal (Moong Dal),11500.0,,,2017-07-15 00:09:21.221315,7,5,11500.0,11500.0,11500.0,11500.0,0.0,0
Maharashtra,Mumbai,Jowar(Sorghum),4800.0,,,2017-07-16 00:09:21.221315,7,6,4800.0,4800.0,4800.0,4800.0,0.0,0
Maharashtra,Mumbai,Lentil (Masur)(Whole),7400.0,,,2017-07-17 00:09:21.221315,7,0,7400.0,7400.0,7400.0,7400.0,0.0,0
Maharashtra,Mumbai,Maize,3800.0,,,2017-07-18 00:09:21.221315,7,1,3800.0,3800.0,3800.0,3800.0,0.0,0
Maharashtra,Mumbai,Wheat,4300.0,,,2017-07-19 00:09:21.221315,7,2,4300.0,4300.0,4300.0,4300.0,0.0,0
Maharashtra,Nashik,Bajra(Pearl Millet/Cumbu),2535.0,,,2017-07-20 00:09:21.221315,7,3,2535.0,2535.0,2535.0,2535.0,0.0,0
Maharashtra,Nashik,Bengal Gram(Gram)(Whole),4735.0,,,2017-07-21 00:09:21.221315,7,4,4735.0,4735.0,4735.0,4735.0,0.0,0
Maharashtra,Nashik,Maize,2125.0,,,2017-07-22 00:09:21.221315,7,5,2125.0,2125.0,2125.0,2125.0,0.0,0
Maharashtra,Parbhani,Arhar (Tur/Red Gram)(Whole),9850.0,,,2017-07-23 00:09:21.221315,7,6,9850.0,9850.0,9850.0,9850.0,0.0,0
Maharashtra,Parbhani,Bengal Gram(Gram)(Whole),4450.0,,,2017-07-24 00:09:21.221315,7,0,4450.0,4450.0,4450.0,4450.0,0.0,0
Maharashtra,Pune,Jowar(Sorghum),5250.0,,,2017-07-25 00:09:21.221315,7,1,5250.0,5250.0,5250.0,5250.0,0.0,0
Maharashtra,Pune,Wheat,4500.0,,,2017-07-26 00:09:21.221315,7,2,4500.0,4500.0,4500.0,4500.0,0.0,0
Maharashtra,Raigad,Paddy(Dhan)(Common),2216.0,,,2017-07-27 00:09:21.221315,7,3,2216.0,2216.0,2216.0,2216.0,0.0,0
Maharashtra,Thane,Bajra(Pearl Millet/Cumbu),2650.0,,,2017-07-28 00:09:21.221315,7,4,2650.0,2650.0,2650.0,2650.0,0.0,0
Maharashtra,Thane,Black Gram (Urd Beans)(Whole),9400.0,,,2017-07-29 00:09:21.221315,7,5,9400.0,9400.0,9400.0,9400.0,0.0,0
Maharashtra,Thane,Jowar(Sorghum),4750.0,,,2017-07-30 00:09:21.221315,7,6,4750.0,4750.0,4750.0,4750.0,0.0,0
Maharashtra,Thane,Wheat,2650.0,,,2017-07-31 00:09:21.221315,7,0,2650.0,2650.0,2650.0,2650.0,0.0,0
Maharashtra,Thane,Wheat,3500.0,,,2017-08-01 00:09:21.221315,8,1,2650.0,3500.0,3500.0,3075.0,601.0407640085654,1
Maharashtra,Thane,Wheat,3460.0,,,2017-08-02 00:09:21.221315,8,2,3500.0,3460.0,3460.0,3203.3333333333335,479.617903474561,0
Nagaland,Longleng,Maize,7700.0,,,2017-08-03 00:09:21.221315,8,3,7700.0,7700.0,7700.0,7700.0,0.0,0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,,,2017-08-04 00:09:21.221315,8,4,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,,,2017-08-05 00:09:21.221315,8,5,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Bhadrak,Paddy(Dhan)(Common),2040.0,,,2017-08-06 00:09:21.221315,8,6,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Bhadrak,Paddy(Dhan)(Common),2040.0,,,2017-08-07 00:09:21.221315,8,0,2040.0,2040.0,2040.0,2040.0,0.0,0
Odisha,Nowarangpur,Maize,1500.0,,,2017-08-08 00:09:21.221315,8,1,1500.0,1500.0,1500.0,1500.0,0.0,0
Pondicherry,Karaikal,Paddy(Dhan)(Common),2560.0,,,2017-08-09 00:09:21.221315,8,2,2560.0,2560.0,2560.0,2560.0,0.0,0
Punjab,Hoshiarpur,Maize,1100.0,,,2017-08-10 00:09:21.221315,8,3,1100.0,1100.0,1100.0,1100.0,0.0,0
Punjab,Sangrur,Maize,1675.0,,,2017-08-11 00:09:21.221315,8,4,1675.0,1675.0,1675.0,1675.0,0.0,0
Rajasthan,Ajmer,Barley (Jau),1615.0,,,2017-08-12 00:09:21.221315,8,5,1615.0,1615.0,1615.0,1615.0,0.0,0
Rajasthan,Ajmer,Bengal Gram(Gram)(Whole),4682.0,,,2017-08-13 00:09:21.221315,8,6,4682.0,4682.0,4682.0,4682.0,0.0,0
Rajasthan,Ajmer,Maize,2450.0,,,2017-08-14 00:09:21.221315,8,0,2450.0,2450.0,2450.0,2450.0,0.0,0
Rajasthan,Ajmer,Mustard,4875.0,,,2017-08-15 00:09:21.221315,8,1,4875.0,4875.0,4875.0,4875.0,0.0,0
Rajasthan,Ajmer,Barley (Jau),1635.0,,,2017-08-16 00:09:21.221315,8,2,1615.0,1635.0,1635.0,1625.0,14.142135623730951,1
Rajasthan,Ajmer,Maize,2450.0,,,2017-08-17 00:09:21.221315,8,3,2450.0,2450.0,2450.0,2450.0,0.0,0
Rajasthan,Ajmer,Wheat,2215.0,,,2017-08-18 00:09:21.221315,8,4,2215.0,2215.0,2215.0,2215.0,0.0,0
Rajasthan,Chittorgarh,Maize,1970.0,,,2017-08-19 00:09:21.221315,8,5,1970.0,1970.0,1970.0,1970.0,0.0,0
Rajasthan,Chittorgarh,Wheat,2200.0,,,2017-08-20 00:09:21.221315,8,6,2250.0,2200.0,2200.0,2225.0,35.35533905932738,0
Rajasthan,Chittorgarh,Wheat,2250.0,,,2017-08-21 00:09:21.221315,8,0,2200.0,2250.0,2250.0,2233.3333333333335,28.867513459481255,1
Rajasthan,Churu,Bajra(Pearl Millet/Cumbu),1750.0,,,2017-08-22 00:09:21.221315,8,1,1750.0,1750.0,1750.0,1750.0,0.0,0
Rajasthan,Dausa,Bajra(Pearl Millet/Cumbu),2011.0,,,2017-08-23 00:09:21.221315,8,2,2011.0,2011.0,2011.0,2011.0,0.0,0
Rajasthan,Dausa,Bengal Gram(Gram)(Whole),4800.0,,,2017-08-24 00:09:21.221315,8,3,4800.0,4800.0,4800.0,4800.0,0.0,0
Rajasthan,Dausa,Mustard,5350.0,,,2017-08-25 00:09:21.221315,8,4,5350.0,5350.0,5350.0,5350.0,0.0,0
Rajasthan,Dausa,Wheat,2224.0,,,2017-08-26 00:09:21.221315,8,5,2224.0,2224.0,2224.0,2224.0,0.0,0
Rajasthan,Dausa,Barley (Jau),1515.0,,,2017-08-27 00:09:21.221315,8,6,1515.0,1515.0,1515.0,1515.0,0.0,0
Rajasthan,Dausa,Bengal Gram(Gram)(Whole),4840.0,,,2017-08-28 00:09:21.221315,8,0,4800.0,4840.0,4840.0,4820.0,28.284271247461902,1
Rajasthan,Dausa,Mustard,5400.0,,,2017-08-29 00:09:21.221315,8,1,5350.0,5400.0,5400.0,5375.0,35.35533905932738,1
Rajasthan,Dausa,Wheat,2255.0,,,2017-08-30 00:09:21.221315,8,2,2224.0,2255.0,2255.0,2239.5,21.920310216782973,1
Rajasthan,Ganganagar,Barley (Jau),1700.0,,,2017-08-31 00:09:21.221315,8,3,1700.0,1700.0,1700.0,1700.0,0.0,0
Rajasthan,Hanumangarh,Mustard,5171.0,,,2017-09-01 00:09:21.221315,9,4,5171.0,5171.0,5171.0,5171.0,0.0,0
Rajasthan,Hanumangarh,Barley (Jau),1650.0,,,2017-09-02 00:09:21.221315,9,5,1650.0,1650.0,1650.0,1650.0,0.0,0
Rajasthan,Hanumangarh,Bengal Gram(Gram)(Whole),4651.0,,,2017-09-03 00:09:21.221315,9,6,4651.0,4651.0,4651.0,4651.0,0.0,0
Rajasthan,Hanumangarh,Mustard,5060.0,,,2017-09-04 00:09:21.221315,9,0,5171.0,5060.0,5060.0,5115.5,78.48885271170677,0
Rajasthan,Hanumangarh,Wheat,2151.0,,,2017-09-05 00:09:21.221315,9,1,2151.0,2151.0,2151.0,2151.0,0.0,0
Rajasthan,Jaipur,Bajra(Pearl Millet/Cumbu),2027.0,,,2017-09-06 00:09:21.221315,9,2,2027.0,2027.0,2027.0,2027.0,0.0,0
Rajasthan,Jaipur,Barley (Jau),1615.0,,,2017-09-07 00:09:21.221315,9,3,1615.0,1615.0,1615.0,1615.0,0.0,0
Rajasthan,Jaipur,Bengal Gram(Gram)(Whole),4687.0,,,2017-09-08 00:09:21.221315,9,4,4687.0,4687.0,4687.0,4687.0,0.0,0
Rajasthan,Jaipur,Mustard,5055.0,,,2017-09-09 00:09:21.221315,9,5,5055.0,5055.0,5055.0,5055.0,0.0,0
Rajasthan,Jaipur,Wheat,2281.0,,,2017-09-10 00:09:21.221315,9,6,2281.0,2281.0,2281.0,2281.0,0.0,0
Rajasthan,Jodhpur,Bajra(Pearl Millet/Cumbu),2500.0,,,2017-09-11 00:09:21.221315,9,0,2500.0,2500.0,2500.0,2500.0,0.0,0
Rajasthan,Jodhpur,Mustard,4850.0,,,2017-09-12 00:09:21.221315,9,1,4850.0,4850.0,4850.0,4850.0,0.0,0
Rajasthan,Jodhpur,Green Gram (Moong)(Whole),6900.0,,,2017-09-13 00:09:21.221315,9,2,6900.0,6900.0,6900.0,6900.0,0.0,0
Rajasthan,Jodhpur,Jowar(Sorghum),3550.0,,,2017-09-14 00:09:21.221315,9,3,3550.0,3550.0,3550.0,3550.0,0.0,0
Rajasthan,Kota,Barley (Jau),1725.0,,,2017-09-15 00:09:21.221315,9,4,1725.0,1725.0,1725.0,1725.0,0.0,0
Rajasthan,Kota,Bengal Gram(Gram)(Whole),4750.0,,,2017-09-16 00:09:21.221315,9,5,4750.0,4750.0,4750.0,4750.0,0.0,0
Rajasthan,Kota,Black Gram (Urd Beans)(Whole),6500.0,,,2017-09-17 00:09:21.221315,9,6,6500.0,6500.0,6500.0,6500.0,0.0,0
Rajasthan,Kota,Green Gram (Moong)(Whole),6800.0,,,2017-09-18 00:09:21.221315,9,0,6800.0,6800.0,6800.0,6800.0,0.0,0
Rajasthan,Kota,Jowar(Sorghum),2000.0,,,2017-09-19 00:09:21.221315,9,1,2000.0,2000.0,2000.0,2000.0,0.0,0
Rajasthan,Kota,Maize,1900.0,,,2017-09-20 00:09:21.221315,9,2,1900.0,1900.0,1900.0,1900.0,0.0,0
Rajasthan,Kota,Mustard,5200.0,,,2017-09-21 00:09:21.221315,9,3,5200.0,5200.0,5200.0,5200.0,0.0,0
Rajasthan,Kota,Paddy(Dhan)(Common),3800.0,,,2017-09-22 00:09:21.221315,9,4,3800.0,3800.0,3800.0,3800.0,0.0,0
Rajasthan,Kota,Wheat,2300.0,,,2017-09-23 00:09:21.221315,9,5,2300.0,2300.0,2300.0,2300.0,0.0,0
Rajasthan,Sikar,Barley (Jau),1500.0,,,2017-09-24 00:09:21.221315,9,6,1500.0,1500.0,1500.0,1500.0,0.0,0
Rajasthan,Tonk,Barley (Jau),1560.0,,,2017-09-25 00:09:21.221315,9,0,1560.0,1560.0,1560.0,1560.0,0.0,0
Rajasthan,Tonk,Bengal Gram(Gram)(Whole),4925.0,,,2017-09-26 00:09:21.221315,9,1,4925.0,4925.0,4925.0,4925.0,0.0,0
Rajasthan,Tonk,Green Gram (Moong)(Whole),6300.0,,,2017-09-27 00:09:21.221315,9,2,6300.0,6300.0,6300.0,6300.0,0.0,0
Rajasthan,Tonk,Maize,2570.0,,,2017-09-28 00:09:21.221315,9,3,2570.0,2570.0,2570.0,2570.0,0.0,0
Rajasthan,Tonk,Mustard,5400.0,,,2017-09-29 00:09:21.221315,9,4,5400.0,5400.0,5400.0,5400.0,0.0,0
Rajasthan,Tonk,Wheat,2210.0,,,2017-09-30 00:09:21.221315,9,5,2210.0,2210.0,2210.0,2210.0,0.0,0
Tamil Nadu,Ariyalur,Black Gram Dal (Urd Dal),7500.0,,,2017-10-01 00:09:21.221315,10,6,7500.0,7500.0,7500.0,7500.0,0.0,0
Tamil Nadu,Ariyalur,Maize,2235.0,,,2017-10-02 00:09:21.221315,10,0,2235.0,2235.0,2235.0,2235.0,0.0,0
Tamil Nadu,Ariyalur,Paddy(Dhan)(Common),2050.0,,,2017-10-03 00:09:21.221315,10,1,2050.0,2050.0,2050.0,2050.0,0.0,0
Tamil Nadu,Coimbatore,Maize,2200.0,,,2017-10-04 00:09:21.221315,10,2,2200.0,2200.0,2200.0,2200.0,0.0,0
Tamil Nadu,Coimbatore,Paddy(Dhan)(Common),2050.0,,,2017-10-05 00:09:21.221315,10,3,2050.0,2050.0,2050.0,2050.0,0.0,0
Tamil Nadu,Coimbatore,Maize,2250.0,,,2017-10-06 00:09:21.221315,10,4,2200.0,2250.0,2250.0,2225.0,35.35533905932738,1
Tamil Nadu,Cuddalore,Paddy(Dhan)(Common),1828.0,,,2017-10-07 00:09:21.221315,10,5,1828.0,1828.0,1828.0,1828.0,0.0,0
Tamil Nadu,Cuddalore,Paddy(Dhan)(Common),1572.0,,,2017-10-08 00:09:21.221315,10,6,1828.0,1572.0,1572.0,1700.0,181.01933598375618,0
Tamil Nadu,Erode,Maize,2350.0,,,2017-10-09 00:09:21.221315,10,0,2350.0,2350.0,2350.0,2350.0,0.0,0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2046.0,,,2017-10-10 00:09:21.221315,10,1,2046.0,2046.0,2046.0,2046.0,0.0,0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2123.0,,,2017-10-11 00:09:21.221315,10,2,2046.0,2123.0,2123.0,2084.5,54.44722215136416,1
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2585.0,,,2017-10-12 00:09:21.221315,10,3,2123.0,2585.0,2585.0,2251.3333333333335,291.517295084414,1
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2816.0,,,2017-10-13 00:09:21.221315,10,4,2585.0,2816.0,2816.0,2392.5,369.27902729507935,1
Tamil Nadu,Madurai,Cotton,5200.0,,,2017-10-14 00:09:21.221315,10,5,5200.0,5200.0,5200.0,5200.0,0.0,0
Tamil Nadu,Madurai,Cotton,5850.0,,,2017-10-15 00:09:21.221315,10,6,5200.0,5850.0,5850.0,5525.0,459.6194077712559,1
Tamil Nadu,Madurai,Jowar(Sorghum),3950.0,,,2017-10-16 00:09:21.221315,10,0,3950.0,3950.0,3950.0,3950.0,0.0,0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1900.0,,,2017-10-17 00:09:21.221315,10,1,2816.0,1900.0,1900.0,2294.0,388.3123742555727,0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2050.0,,,2017-10-18 00:09:21.221315,10,2,1900.0,2050.0,2050.0,2253.3333333333335,361.3196184359032,1
Tamil Nadu,Namakkal,Maize,2307.0,,,2017-10-19 00:09:21.221315,10,3,2307.0,2307.0,2307.0,2307.0,0.0,0
Tamil Nadu,Salem,Cotton,6200.0,,,2017-10-20 00:09:21.221315,10,4,6200.0,6200.0,6200.0,6200.0,0.0,0
Tamil Nadu,Thanjavur,Paddy(Dhan)(Common),1900.0,,,2017-10-21 00:09:21.221315,10,5,1900.0,1900.0,1900.0,1900.0,0.0,0
Tamil Nadu,Theni,Cotton,7600.0,,,2017-10-22 00:09:21.221315,10,6,7600.0,7600.0,7600.0,7600.0,0.0,0
Tamil Nadu,Theni,Paddy(Dhan)(Common),1760.0,,,2017-10-23 00:09:21.221315,10,0,1760.0,1760.0,1760.0,1760.0,0.0,0
Tamil Nadu,Theni,Paddy(Dhan)(Common),1770.0,,,2017-10-24 00:09:21.221315,10,1,1760.0,1770.0,1770.0,1765.0,7.0710678118654755,1
Tamil Nadu,Theni,Bajra(Pearl Millet/Cumbu),2535.0,,,2017-10-25 00:09:21.221315,10,2,2535.0,2535.0,2535.0,2535.0,0.0,0
Tamil Nadu,Theni,Cotton,5500.0,,,2017-10-26 00:09:21.221315,10,3,7600.0,5500.0,5500.0,6550.0,1484.9242404917497,0
Tamil Nadu,Theni,Jowar(Sorghum),4030.0,,,2017-10-27 00:09:21.221315,10,4,4030.0,4030.0,4030.0,4030.0,0.0,0
Tamil Nadu,Theni,Maize,2305.0,,,2017-10-28 00:09:21.221315,10,5,2305.0,2305.0,2305.0,2305.0,0.0,0
Tamil Nadu,Theni,Paddy(Dhan)(Common),1695.0,,,2017-10-29 00:09:21.221315,10,6,1770.0,1695.0,1695.0,1741.6666666666667,40.72263907623542,0
Tamil Nadu,Thiruvannamalai,Paddy(Dhan)(Common),1728.0,,,2017-10-30 00:09:21.221315,10,0,1728.0,1728.0,1728.0,1728.0,0.0,0
Tamil Nadu,Villupuram,Maize,2038.0,,,2017-10-31 00:09:21.221315,10,1,2038.0,2038.0,2038.0,2038.0,0.0,0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),6453.0,,,2017-11-01 00:09:21.221315,11,2,6453.0,6453.0,6453.0,6453.0,0.0,0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1573.0,,,2017-11-02 00:09:21.221315,11,3,1573.0,1573.0,1573.0,1573.0,0.0,0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1364.0,,,2017-11-03 00:09:21.221315,11,4,1573.0,1364.0,1364.0,1468.5,147.78531726798843,0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),8160.0,,,2017-11-04 00:09:21.221315,11,5,6453.0,8160.0,8160.0,7306.5,1207.0312754854367,1
Tamil Nadu,Villupuram,Maize,2190.0,,,2017-11-05 00:09:21.221315,11,6,2038.0,2190.0,2190.0,2114.0,107.48023074035522,1
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1759.0,,,2017-11-06 00:09:21.221315,11,0,1364.0,1759.0,1759.0,1565.3333333333333,197.61157186089417,1
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1713.0,,,2017-11-07 00:09:21.221315,11,1,1759.0,1713.0,1713.0,1602.25,177.4398959272313,0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1767.0,,,2017-11-08 00:09:21.221315,11,2,1713.0,1767.0,1767.0,1635.2,170.4177220831214,1
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1760.0,,,2017-11-09 00:09:21.221315,11,3,1767.0,1760.0,1760.0,1656.0,160.71589840460715,0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),7389.0,,,2017-11-10 00:09:21.221315,11,4,8160.0,7389.0,7389.0,7334.0,854.8280528854912,0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1725.0,,,2017-11-11 00:09:21.221315,11,5,1760.0,1725.0,1725.0,1665.857142857143,149.0127830885979,0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1787.0,,,2017-11-12 00:09:21.221315,11,6,1725.0,1573.0,1787.0,1696.4285714285713,148.7389851864188,1
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1881.0,,,2017-11-13 00:09:21.221315,11,0,1787.0,1364.0,1881.0,1770.2857142857142,54.944560803638566,1
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),2445.0,,,2017-11-14 00:09:21.221315,11,1,1881.0,1759.0,2445.0,1868.2857142857142,260.1273497639916,1
Telangana,Adilabad,Cotton,6900.0,,,2017-11-15 00:09:21.221315,11,2,6900.0,6900.0,6900.0,6900.0,0.0,0
Telangana,Adilabad,Jowar(Sorghum),3000.0,,,2017-11-16 00:09:21.221315,11,3,3000.0,3000.0,3000.0,3000.0,0.0,0
Telangana,Adilabad,Cotton,7450.0,,,2017-11-17 00:09:21.221315,11,4,6900.0,7450.0,7450.0,7175.0,388.90872965260115,1
Telangana,Adilabad,Cotton,7320.0,,,2017-11-18 00:09:21.221315,11,5,7450.0,7320.0,7320.0,7223.333333333333,287.4601421646719,0
Telangana,Adilabad,Cotton,7450.0,,,2017-11-19 00:09:21.221315,11,6,7320.0,7450.0,7450.0,7280.0,260.64023736432824,1
Telangana,Jagityal,Paddy(Dhan)(Common),2040.0,,,2017-11-20 00:09:21.221315,11,0,2040.0,2040.0,2040.0,2040.0,0.0,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,,,2017-11-21 00:09:21.221315,11,1,2060.0,2060.0,2060.0,2060.0,0.0,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,2017-11-22 00:09:21.221315,11,2,2060.0,2040.0,2040.0,2050.0,14.142135623730951,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,2017-11-23 00:09:21.221315,11,3,2040.0,2040.0,2040.0,2046.6666666666667,11.547005383792532,0
Telangana,Karimnagar,Maize,2050.0,,,2017-11-24 00:09:21.221315,11,4,2050.0,2050.0,2050.0,2050.0,0.0,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,2017-11-25 00:09:21.221315,11,5,2040.0,2040.0,2040.0,2045.0,10.00000000000002,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,,,2017-11-26 00:09:21.221315,11,6,2040.0,2060.0,2060.0,2048.0,10.954451150103335,1
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,2017-11-27 00:09:21.221315,11,0,2060.0,2040.0,2040.0,2046.6666666666667,10.327955589886463,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2203.0,,,2017-11-28 00:09:21.221315,11,1,2040.0,2203.0,2203.0,2069.0,59.83588666789632,1
Telangana,Karimnagar,Paddy(Dhan)(Common),2100.0,,,2017-11-29 00:09:21.221315,11,2,2203.0,2060.0,2100.0,2074.714285714286,60.736354532559496,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,,,2017-11-30 00:09:21.221315,11,3,2100.0,2040.0,2060.0,2077.5714285714284,59.28422258593803,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,,,2017-12-01 00:09:21.221315,12,4,2060.0,2040.0,2040.0,2077.5714285714284,59.28422258593803,0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,,,2017-12-02 00:09:21.221315,12,5,2040.0,2040.0,2060.0,2080.4285714285716,57.63059703218172,1
